白名单,#genre#
法治,http://tvcdn.stream3.hndt.com/tv/65be54a9017e1000af59fb4800000000_transios/playlist.m3u8?wsSecret=d609d88c2a7adca33abc9500136bfa50&wsTime=1773971972
公共,http://tvcdn.stream3.hndt.com/tv/65b93894017e10000ae6b07d00000000_transios/playlist.m3u8?wsSecret=d593113e77467d7acb7d52fae2ab5680&wsTime=1773971972
都市,http://tvcdn.stream3.hndt.com/tv/65c3fbc5017e1000fde13faa00000000_transios/playlist.m3u8?wsSecret=1ad1d1d2115f4b0d48fcffe6c31f9e65&wsTime=1773971972
象视界,http://tvcdn.stream3.hndt.com/tv/d34d1a2b0178100022de972e00000000_transios/playlist.m3u8?wsSecret=539ef73aecfe4fa6c5b200fed601565e&wsTime=1773971972
电视剧,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=93f4af01391036a7dceac23faf743b3c&wsTime=1773971972
河南乡村,http://tvcdn.stream3.hndt.com/tv/65b8302b017e100019dc540f00000000_transios/playlist.m3u8?wsSecret=babffdb31854d1feb7ee5f10e976b312&wsTime=1773971972
民生,http://tvcdn.stream3.hndt.com/tv/65bef28a017e10009c49d5f900000000_transios/playlist.m3u8?wsSecret=beb3ef57e8a5e1c1478c7584e8a634ac&wsTime=1773971972
睛彩中原,https://dxtx.hntv.tv/live/jczy.m3u8?txSecret=e785008e49564e5e738439b4dd2ae68e&txTime=7C4C6207&wsSecret=7d2d113a9c367cf661ffe62b61b8dc2e&wsTime=1773971972
CCTV4欧洲,http://223.247.25.205:1234/608807419
CCTV4欧洲,http://8.135.27.147:1234/608807419
CCTV4美洲,http://59.110.175.70:10000/608807416
CCTV4美洲,http://223.247.25.205:1234/608807416
CCTV4美洲,http://8.135.27.147:1234/608807416
发现之旅,http://hlsztemgsplive.miguvideo.com:8080/wd_r3/cnr/faxianzhilv/1000/index.m3u8?msisdn=202605210602157e8250abf1f046d28011f422531fd0dd&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20260521060215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=171.8.79.254&SecurityKey=20260521060215&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f103cd6b67c2560d7b0955125a228339
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=8a3a77f0c74d6e82f4878f8d861f84e9&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20260521052153&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=39.98.185.189&SecurityKey=20260521052153&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=2a1cd83f3dd41d5fa90b157ec8b33988&ddCalcu=828av91a3cl3dab883cfe37d5d14b10d95af&sv=10004&ct=android
中国天气,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/zgtq/50/20251103/index.m3u8?msisdn=2026052104021818432a2575954a78ad00a5b38542a4bc&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20260521040218&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=171.8.79.254&SecurityKey=20260521040218&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5f663dcb703f28ff5b72cbeac8378647
中国天气,http://gslbmgsplive.miguvideo.com/migu/kailu/zgtq/51/20251103/index.m3u8?msisdn=dfce6baa70791d76c0a5adff76b2359b&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20260521052224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=39.98.183.103&SecurityKey=20260521052224&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=fce2745febd454be8b5e643836365561&ddCalcu=1f6cv5ea52w67a34653f8e3b4d64e554bb8e&sv=10004&ct=android
中学生,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20210415/cctvzhongxuesheng/50/index.m3u8?msisdn=2026052106021513b73b6c9ed646e7993ffb7cbb1f4c87&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20260521060215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=171.8.79.254&SecurityKey=20260521060215&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2f6bff42ca2eb2cdc869ba7a80d29e1c
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=b1990a53922784d107180f1a4b41eefe&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20260521052153&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=39.98.183.103&SecurityKey=20260521052153&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b76830987cc1f690b8d38f3fbbde4645&ddCalcu=5b47v66a48ze3ad0b9b8f73cfc813fd689b0&sv=10004&ct=android
老故事,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20260521060215a0ed9383394c4501904077747d59079f&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20260521060215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=171.8.79.254&SecurityKey=20260521060215&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0b312fb2bd4fb8fdd5b67209d615bf23
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=a8cce773c102268fd0195cf74b8925ad&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20260521052153&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=39.98.185.189&SecurityKey=20260521052153&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=5fc7bd99b69cd30264b843c7babaabf9&ddCalcu=95ffvbcaa7lababda9b97bc6394c8db34062&sv=10004&ct=android
CGTN,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/cctvnews/1000/index.m3u8?msisdn=20260521060216edfca169c24c422684da0dd194638435&mdspid=&spid=699004&netType=0&sid=2202196407&pid=2028597139&timestamp=20260521060216&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609017205&ParentNodeID=-99&assertID=2202196407&client_ip=171.8.79.254&SecurityKey=20260521060216&promotionId=&mvid=2202196407&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=22974251a65224aef7cb5cc0602455b9
CGTN,http://111.122.65.136:1234/609017205
CGTN,http://59.110.175.70:10000/609017205
CGTN,http://123.113.205.253:3000/609017205
CGTN,http://223.247.25.205:1234/609017205
CGTN,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctvnews/1000/index.m3u8?msisdn=89e8521511c1cf94bc890d5e2eb3a1ac&mdspid=&spid=699004&netType=0&sid=2202196407&pid=2028597139&timestamp=20260521052153&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609017205&ParentNodeID=-99&assertID=2202196407&client_ip=39.98.185.189&SecurityKey=20260521052153&promotionId=&mvid=2202196407&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=dbba39758dab08f85e28b537d614643a&ddCalcu=ad3bv4ba6aa43a1967d5783d5abb8028ef58&sv=10004&ct=android
CGTN,http://14.153.176.89:1234/609017205
CGTN,http://8.135.27.147:1234/609017205
CGTNPYCCHNN,http://hlsztemgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=202605210602156b0944337b034456bc9ed9f9cd04f4d1&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20260521060215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=171.8.79.254&SecurityKey=20260521060215&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9ef47b1c9d4c317a4064f160c9c84b26
CGTNPYCCHNN,http://111.122.65.136:1234/609006446
CGTNPYCCHNN,http://59.110.175.70:10000/609006446
CGTNPYCCHNN,http://123.113.205.253:3000/609006446
CGTNPYCCHNN,http://223.247.25.205:1234/609006446
CGTNPYCCHNN,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=7ec856f96b6af6bbf81ed104f814217d&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20260521052152&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=39.98.183.103&SecurityKey=20260521052152&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b4489393d90631b4e09e99f6c0e10ba6&ddCalcu=6ba4vb4a08y19ae309c36df99096e3910be4&sv=10004&ct=android
CGTNPYCCHNN,http://14.153.176.89:1234/609006446
CGTNPYCCHNN,http://8.135.27.147:1234/609006446
CGTNFRANCAIS,http://hlsztemgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?msisdn=2026052106021553ddf51c74b04f16bfa2d57ae21fa3bd&mdspid=&spid=699004&netType=0&sid=2200179324&pid=2028597139&timestamp=20260521060215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006476&ParentNodeID=-99&assertID=2200179324&client_ip=171.8.79.254&SecurityKey=20260521060215&promotionId=&mvid=2200179324&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=42635040b8faff4e24ffeeda0126e19e
CGTNFRANCAIS,http://111.122.65.136:1234/609006476
CGTNFRANCAIS,http://59.110.175.70:10000/609006476
CGTNFRANCAIS,http://123.113.205.253:3000/609006476
CGTNFRANCAIS,http://223.247.25.205:1234/609006476
CGTNFRANCAIS,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?msisdn=e8d2109178ea466b963d9a524ca6834e&mdspid=&spid=699004&netType=0&sid=2200179324&pid=2028597139&timestamp=20260521052152&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006476&ParentNodeID=-99&assertID=2200179324&client_ip=39.98.185.189&SecurityKey=20260521052152&promotionId=&mvid=2200179324&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=270ae26ec5a761001d8b9dd7d4f8a697&ddCalcu=7297v60aaay8eaf246de7cd5da97b681d010&sv=10004&ct=android
CGTNFRANCAIS,http://14.153.176.89:1234/609006476
CGTNFRANCAIS,http://8.135.27.147:1234/609006476
CGTNESPANOL,http://hlsztemgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=2026052106021512467504f1e448fc9510005ad353c9fc&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20260521060215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=171.8.79.254&SecurityKey=20260521060215&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c25a6914fff4f98bf21f11213e83d937
CGTNESPANOL,http://111.122.65.136:1234/609006450
CGTNESPANOL,http://59.110.175.70:10000/609006450
CGTNESPANOL,http://123.113.205.253:3000/609006450
CGTNESPANOL,http://223.247.25.205:1234/609006450
CGTNESPANOL,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=ea690f46ee2c6309531f3da159a09c03&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20260521052152&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=39.98.185.189&SecurityKey=20260521052152&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=4354442473aa11e6f03a92370bc1b22a&ddCalcu=a423v25ab4y14ac4b20477332a9aa1310ef6&sv=10004&ct=android
CGTNESPANOL,http://14.153.176.89:1234/609006450
CGTNESPANOL,http://8.135.27.147:1234/609006450
CGTNDOCUMENTARY,http://hlsztemgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?msisdn=20260521060214ae84cdb4daf34195b79106f76918393d&mdspid=&spid=699004&netType=0&sid=2200179356&pid=2028597139&timestamp=20260521060214&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006487&ParentNodeID=-99&assertID=2200179356&client_ip=171.8.79.254&SecurityKey=20260521060214&promotionId=&mvid=2200179356&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b983c807ac11a4c99f507a9d4d4290a8
CGTNDOCUMENTARY,http://111.122.65.136:1234/609006487
CGTNDOCUMENTARY,http://59.110.175.70:10000/609006487
CGTNDOCUMENTARY,http://123.113.205.253:3000/609006487
CGTNDOCUMENTARY,http://223.247.25.205:1234/609006487
CGTNDOCUMENTARY,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?msisdn=c44c007e0036aa0aa7a5481caacad1d9&mdspid=&spid=699004&netType=0&sid=2200179356&pid=2028597139&timestamp=20260521052152&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006487&ParentNodeID=-99&assertID=2200179356&client_ip=39.98.183.103&SecurityKey=20260521052152&promotionId=&mvid=2200179356&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=ff42250139f0d4d390a0999b0e710149&ddCalcu=9f4fv14a02y12a75e001b3999f900da40d93&sv=10004&ct=android
CGTNDOCUMENTARY,http://14.153.176.89:1234/609006487
CGTNDOCUMENTARY,http://8.135.27.147:1234/609006487
CGTN阿拉伯语,http://hlsztemgsplive.miguvideo.com:8080/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=20260521060215be453288de3d414c909f768ebcd14828&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20260521060215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=171.8.79.254&SecurityKey=20260521060215&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8cd0eb35b64656bd38672b8c4e7ae038
CGTN阿拉伯语,http://111.122.65.136:1234/609154345
CGTN阿拉伯语,http://59.110.175.70:10000/609154345
CGTN阿拉伯语,http://123.113.205.253:3000/609154345
CGTN阿拉伯语,http://223.247.25.205:1234/609154345
CGTN阿拉伯语,http://gslbmgsplive.miguvideo.com/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=8fc2647e48680a4d5f59789045a0ac28&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20260521052151&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=39.98.185.189&SecurityKey=20260521052151&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=06d6a6a0799fb49791b06113b6bb8a1f&ddCalcu=f016vada86bbaab66ab03719196f0bb41997&sv=10004&ct=android
CGTN阿拉伯语,http://14.153.176.89:1234/609154345
CGTN阿拉伯语,http://8.135.27.147:1234/609154345
IPTV综艺,http://hlsztemgsplive.miguvideo.com:8080/wd_r3/cctv/zuiqiangzongyi/600/index.m3u8?msisdn=202605210402215b45b9d7c0514a33b0d3582e1536ac9c&mdspid=&spid=699004&netType=0&sid=5500315654&pid=2028597139&timestamp=20260521040221&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629942228&ParentNodeID=-99&assertID=5500315654&client_ip=171.8.79.254&SecurityKey=20260521040221&promotionId=&mvid=5101034202&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c7cdfccca161601bd987e3c84864553a
IPTV综艺,http://111.122.65.136:1234/629942228
IPTV综艺,http://59.110.175.70:10000/629942228
IPTV综艺,http://123.113.205.253:3000/629942228
IPTV综艺,http://223.247.25.205:1234/629942228
IPTV综艺,http://14.153.176.89:1234/629942228
IPTV综艺,http://8.135.27.147:1234/629942228
IPTV中文国际,http://hlsztemgsplive.miguvideo.com:8080/migu/virtuallive2/5900002411/50/20210706/index.m3u8?msisdn=202605210402184c5a84776d284b05a63d8d9b6badaa45&mdspid=&spid=800033&netType=0&sid=5910019525&pid=2028597139&timestamp=20260521040218&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713591450&ParentNodeID=-99&assertID=5910019525&client_ip=171.8.79.254&SecurityKey=20260521040218&promotionId=&mvid=5900002421&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6e3b8ae6e4ce71f02cd00d7a2fa88d64
IPTV中文国际,http://111.122.65.136:1234/713591450
IPTV中文国际,http://59.110.175.70:10000/713591450
IPTV中文国际,http://123.113.205.253:3000/713591450
IPTV中文国际,http://223.247.25.205:1234/713591450
IPTV中文国际,http://gslbmgsplive.miguvideo.com/migu/virtuallive2/5900002411/51/20210706/index.m3u8?msisdn=1185589ad44a9590d14731452f58ffe8&mdspid=&spid=800033&netType=0&sid=5910019525&pid=2028597139&timestamp=20260521052216&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=713591450&ParentNodeID=-99&assertID=5910019525&client_ip=39.98.185.189&SecurityKey=20260521052216&promotionId=&mvid=5900002421&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b68278f281bc9d64eb74fc5a166181e1&ddCalcu=1be6v18a82y17a686f12a851cbfc497db6e4&sv=10004&ct=android
IPTV中文国际,http://14.153.176.89:1234/713591450
IPTV中文国际,http://8.135.27.147:1234/713591450
IPTV体育,http://hlsztemgsplive.miguvideo.com:8080/wd_r3/cctv/titanminglan/600/index.m3u8?msisdn=2026052106021688aae30a176141bfb62dfc2a0becbab2&mdspid=&spid=699004&netType=0&sid=5500315687&pid=2028597139&timestamp=20260521060216&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629943305&ParentNodeID=-99&assertID=5500315687&client_ip=171.8.79.254&SecurityKey=20260521060216&promotionId=&mvid=5101034219&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=65687999df4ef78d49580d323dbcf097
IPTV体育,http://111.122.65.136:1234/629943305
IPTV体育,http://59.110.175.70:10000/629943305
IPTV体育,http://123.113.205.253:3000/629943305
IPTV体育,http://223.247.25.205:1234/629943305
IPTV体育,http://gslbmgsplive.miguvideo.com/migu/kailu/titanminglan/51/20250514/index.m3u8?msisdn=19a6186cd7c7a9c6e269d2e3592a09dd&mdspid=&spid=699004&netType=0&sid=5500315687&pid=2028597139&timestamp=20260521052212&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=629943305&ParentNodeID=-99&assertID=5500315687&client_ip=39.98.185.189&SecurityKey=20260521052212&promotionId=&mvid=5101034219&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=337611f74df7b20ee250f04d18689f56&ddCalcu=6353vf7a96b81a618f17d44d0ff70b5220ee&sv=10004&ct=android
IPTV体育,http://14.153.176.89:1234/629943305
IPTV体育,http://8.135.27.147:1234/629943305
新动力量创一流,http://hlsztemgsplive.miguvideo.com:8080/migu/virtuallive2/5900002409/50/20210706/index.m3u8?msisdn=202605210402210f34e9397924407b8690601a4a470d3b&mdspid=&spid=800033&netType=0&sid=5910019523&pid=2028597139&timestamp=20260521040221&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713589837&ParentNodeID=-99&assertID=5910019523&client_ip=171.8.79.254&SecurityKey=20260521040221&promotionId=&mvid=5900002419&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4448f794f7d78afe4e91c5133a17cf81
新动力量创一流,http://111.122.65.136:1234/713589837
新动力量创一流,http://59.110.175.70:10000/713589837
新动力量创一流,http://123.113.205.253:3000/713589837
新动力量创一流,http://223.247.25.205:1234/713589837
新动力量创一流,http://gslbmgsplive.miguvideo.com/migu/virtuallive2/5900002409/51/20210706/index.m3u8?msisdn=5c26ef0e15d2906fa4d14e1c477d5d11&mdspid=&spid=800033&netType=0&sid=5910019523&pid=2028597139&timestamp=20260521052232&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=713589837&ParentNodeID=-99&assertID=5910019523&client_ip=39.98.183.103&SecurityKey=20260521052232&promotionId=&mvid=5900002419&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=cc7a6bc16bad1701fedaef70af4c760a&ddCalcu=ac0cv67a7akc6a4bfca1067bfaeda1d7e0f1&sv=10004&ct=android
新动力量创一流,http://14.153.176.89:1234/713589837
新动力量创一流,http://8.135.27.147:1234/713589837
抗战经典影片,http://hlsztemgsplive.miguvideo.com:8080/wd-virtuallive5100002089-75/index.m3u8?msisdn=2026052104021702eb4bf78c584d97a475b003c7101ff9&mdspid=&spid=800033&netType=0&sid=5500002717&pid=2028597139&timestamp=20260521040217&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=617432318&ParentNodeID=-99&assertID=5500002717&client_ip=171.8.79.254&SecurityKey=20260521040217&promotionId=&mvid=5100002089&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fb88bef2abdeb141ee6a70b32714a629
抗战经典影片,http://gslbmgsplive.miguvideo.com/wd-virtuallive5100002089-150/index.m3u8?msisdn=88829e10be2b99b8554b27226910a05e&mdspid=&spid=800033&netType=0&sid=5500002717&pid=2028597139&timestamp=20260521052216&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=617432318&ParentNodeID=-99&assertID=5500002717&client_ip=39.98.183.103&SecurityKey=20260521052216&promotionId=&mvid=5100002089&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=3e0ad16dd8c7e731a40e6035008116b4&ddCalcu=43bev60a1ab1da81060d5d380c67ee0743a1&sv=10004&ct=android
新片放映厅,http://hlsztemgsplive.miguvideo.com:8080/wd-virtuallive5100030975-75/index.m3u8?msisdn=202605210402178ec1e9e370bf4db7b0578f7a1e3904fc&mdspid=&spid=800033&netType=0&sid=5500035175&pid=2028597139&timestamp=20260521040217&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=619495952&ParentNodeID=-99&assertID=5500035175&client_ip=171.8.79.254&SecurityKey=20260521040217&promotionId=&mvid=5100030975&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8b49bd9564c5b42a62209420d9e81ae2
新片放映厅,http://111.122.65.136:1234/619495952
新片放映厅,http://59.110.175.70:10000/619495952
新片放映厅,http://123.113.205.253:3000/619495952
新片放映厅,http://223.247.25.205:1234/619495952
新片放映厅,http://gslbmgsplive.miguvideo.com/wd-virtuallive5100030975-150/index.m3u8?msisdn=bdc69a0cb6a8183ee0d6e90bcdd538ed&mdspid=&spid=800033&netType=0&sid=5500035175&pid=2028597139&timestamp=20260521052216&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=619495952&ParentNodeID=-99&assertID=5500035175&client_ip=39.98.183.103&SecurityKey=20260521052216&promotionId=&mvid=5100030975&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=2602d600d3c939370836d379d47d0f09&ddCalcu=9206vf0a02ldda7640d09d733cd963398307&sv=10004&ct=android
新片放映厅,http://14.153.176.89:1234/619495952
新片放映厅,http://8.135.27.147:1234/619495952
